Material;Descrição;Status;PP_TIPO_SACO_COLADO;PP_ALTURA_UTIL;PP_FACE;PP_PATCH;PP_FUNDO;PP_FUNDO_INF;PP_VALVULA;PP_PERFURADO_TUBEIRA;PP_PERFURADO_COLADEIRA;PP_FUROS_COLADEIRA;PP_DIAMETRO_FUROS_COLADEI;PP_NUMERO_FOLHAS;PP_PAPEL_EXTERNO;PP_GRAMATURA_EXTERNO;PP_PAPEL_2;PP_GRAMATURA_2;PP_PAPEL_3;PP_GRAMATURA_3;PP_PAPEL_4;PP_GRAMATURA_4;PP_PAPEL_5;PP_GRAMATURA_5;PP_PAPEL_INTERNO;PP_GRAMATURA_INTERNO;PP_TIP_PERF_FOL_EXT;PP_TIP_PERF_FOL_2;PP_TIP_PERF_FOL_3;PP_TIP_PERF_FOL_4;PP_TIP_PERF_FOL_5;PP_TIP_PERF_FOL_INT;PP_LARGURA_PEAD;PP_PERMEANCIA
684804;COLMI 114x82 2789 02PVC RESIN ORAN 25KG;C;COLMI;637;560;C;140;;140;N;N;;;2;SAK;70;;;;;;;;;SAK;70;;;;;;;;85
684853;COLMI70x60 TECNSUPERACIII 20KG 9009768R;L;COLMI;455;335;X;110;110;110;S;N;;;3;SAK;70;PAX;8;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;680;20
684973;COLVA 80x58 FINOCAL 25KG;C;COLVA;430;390;X;105;;105;S;S;72;1.00;3;SBK;73;PAX;8;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;790;40
684988;COLMI 87X65 80077728 AG DOLOMITA;C;COLMI;520;420;X;90;;90;N;N;;;2;SBK;83;;;;;;;;;SAK;75;;;;;;;;50
685195;COLMI 106x77 CONCENTRADO TESTE;L;COLMI;620;520;X;115;115;115;S;N;;;3;SBK;83;PAX;8;;;;;;;SAK;70;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;1050;45
685206;COLMI 98X70 ADMIX C-500NF TESTE;L;COLMI;550;480;X;115;115;115;S;N;;;3;SBK;83;PAX;8;;;;;;;SAK;70;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;970;45
685233;COLMI 80X62 HYDRO 100 TESTE;L;COLMI;470;390;X;115;115;115;S;N;;;3;SBK;83;PAX;8;;;;;;;SAK;70;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;790;45
685282;COLVA 85x63 VOTTOCPIII40SDF25KG3014202;L;COLVA;495;415;N;110;110;110;S;N;;;2;SAK;70;;;;;;;;;SAK;70;NÃO PERFURAR;;;;;NANO PERF TOT;;100
685302;COLVA 109X81 VOTTO CPIV32 50KG 3012298;C;COLVA;665;535;N;120;;120;S;N;;;2;SAK;85;;;;;;;;;SAK;75;NÃO PERFURAR;;;;;NANO PERF TOT;;100
685410;COLVA 80x58 KLIPEN IMPERM 25KG;L;COLVA;430;390;X;105;105;105;S;S;72;1.00;3;SBK;73;PAX;8;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;790;40
685417;COLMI 78x66 MONO C 30KG C/FITILHO TST;L;COLMI;515;375;X;110;110;110;S;N;;;3;SAK;85;PAX;8;;;;;;;SAK;120;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;760;20
685442;COLVA 80x58 KLIPEN PORCELLAN 25KG;L;COLVA;430;390;X;105;105;105;S;S;72;1.00;3;SBK;73;PAX;8;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;790;40
685487;COLMI  70x64 PASTILHAS 20KG 9010258 V1R;L;COLMI;485;340;X;110;110;110;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;690;20
685721;COLMI 98X72 COLONIAL BUFF N 2942 10K;L;COLMI;580;475;X;105;105;105;S;S;60;1.00;3;SBK;83;PAX;10;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;960;50
685733;COLME 109X80 HAVER 25KG 73501;C;COLME;615;535;C;150;;150;S;N;;;2;SAK;86;;;;;;;;;SAK;76;NÃO PERFURAR;;;;;MIC PERF TOTAL;;90
685836;COLMI 98X72 2966-03K CUSTOM COLOR N;C;COLMI;585;475;X;100;;100;S;S;60;1.00;3;SBK;83;PAX;8;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;960;45
686013;COLVA 80x58 ROZEN IMPERMEAB 25KG;L;COLVA;430;390;X;105;105;105;S;S;72;1.00;3;SBK;73;PAX;8;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;790;40
686032;COLVA 80x58 ROZEN PORCELL 25KG;L;COLVA;430;390;X;105;105;105;S;S;72;1.00;3;SBK;73;PAX;8;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;790;40
686453;COLMI70x58 VARAN E QUIN20KG 9010006RV1;L;COLMI;425;335;X;110;110;110;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;680;20
686454;COLMI 70x56 POR INTBCO20KG 9010308RN V1;L;COLMI;415;335;X;110;110;110;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;680;20
686578;COLMI 100X74 OX ZINCO APLIC AUT 20KG TST;C;COLMI;565;485;T;140;;140;S;N;;;3;SBK;83;SPA;10;;;;;;;SAK;85;MIC PERF TOTAL;;;;;MIC PERF TOTAL;980;125
686980;COLMI 109X80 OX ZINCO 3014118 AUT HOMOL;C;COLMI;615;535;T;140;;140;S;N;;;3;SBK;83;SAK;60;;;;;;;SAK;60;MIC PERF TOTAL;MIC PERF TOTAL;;;;MIC PERF TOTAL;;100
686981;COLME 109X80 OX ZINCO 3014121 MAN HOMOL;C;COLME;625;535;T;130;;130;S;N;;;3;SBK;83;SAK;60;;;;;;;SAK;60;MIC PERF TOTAL;MIC PERF TOTAL;;;;MIC PERF TOTAL;;100
686984;COLME 109X80 OX ZINCO 25KG 3014119 HOMOL;C;COLME;625;535;T;130;;130;S;N;;;3;SBK;83;SAK;60;;;;;;;SAK;60;MIC PERF TOTAL;MIC PERF TOTAL;;;;MIC PERF TOTAL;;100
686987;COLME109X80 OX ZINCO 3014120 MAN HOMOL;C;COLME;625;535;T;130;;130;S;N;;;3;SBK;83;SAK;60;;;;;;;SAK;60;MIC PERF TOTAL;MIC PERF TOTAL;;;;MIC PERF TOTAL;;100
687162;COLMI 111X77 24121500M856;C;COLMI;595;545;C;140;;140;S;N;;;3;SLF;80;SLF;80;;;;;;;SLF;80;NÃO PERFURAR;MIC PERF TOTAL;;;;NÃO PERFURAR;;35
687168;COLMI  111X80  24111500AA14;C;COLMI;620;545;C;140;;140;S;N;;;2;SAK;85;;;;;;;;;SAK;85;NÃO PERFURAR;;;;;MIC PERF TOTAL;;35
687450;COLVA 78x56 60SKT CONCRET MIX 95460716;C;COLVA;405;380;X;115;;115;S;N;;;2;SBK;83;;;;;;;;;SAK;85;NÃO PERFURAR;;;;;NANO PERF TOT;;60
688286;COLMI 98X72 GENERAL SHALE N 2942 06K;C;COLMI;585;475;X;100;;100;S;S;60;1.00;3;SBK;83;PAX;8;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;960;45
688612;COLVA 109x76 VOTTO CPIII40 SDF 3013368 A;L;COLVA;625;535;N;110;110;110;S;N;;;2;SAK;85;;;;;;;;;SAK;75;NÃO PERFURAR;;;;;NANO PERF TOT;;100
688849;COLMI 96x71 RM010001862 CODE 99;L;COLMI;580;470;C;95;95;95;S;S;16;1.50;2;SBK;83;;;;;;;;;SAK;85;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;130
688953;COLMI 78x62 2841 02 PRO AGLIME 50LBS;C;COLMI;485;380;C;95;;95;S;S;44;1.50;2;SBK;83;;;;;;;;;SAK;85;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;70
688986;COLVA 85x62 95469805 80 SKT CONCRET MIX;C;COLVA;470;410;X;115;;115;S;N;;;2;SBK;90;;;;;;;;;SAK;85;NÃO PERFURAR;;;;;NANO PERF TOT;;60
688995;COLVA 109x76 VOTTO CPIII40 50KG DF;L;COLVA;625;535;N;110;110;110;S;N;;;2;SAK;85;;;;;;;;;SAK;85;NÃO PERFURAR;;;;;NANO PERF TOT;;100
688996;COLVA 109x76 VOTTO CPIII40 50KG SDF;L;COLVA;625;535;N;110;110;110;S;N;;;2;SAK;85;;;;;;;;;SAK;85;NÃO PERFURAR;;;;;NANO PERF TOT;;100
689007;COLMI  82X62 ZINC OXIDE TESTE;C;COLMI;445;400;T;140;;140;S;N;;;3;SBK;83;SAK;75;;;;;;;SAK;75;NÃO PERFURAR;MIC PERF TOTAL;;;;MIC PERF TOTAL;;40
689280;COLVA 80x52 CALCARIO AGRICOLA 20KG TST;C;COLVA;385;390;X;100;;100;S;N;;;3;SDK;70;PAX;10;;;;;;;SAK;60;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;790;18
689434;COLVA 98x68 TYPE N MASONRY 5000869;L;COLVA;545;475;X;95;95;95;S;N;;;3;SAK;85;PAX;10;;;;;;;SAK;85;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;960;70
689437;COLVA 98x68 TYPE S MASONRY 5000871;L;COLVA;545;475;X;95;95;95;S;N;;;3;SAK;85;PAX;10;;;;;;;SAK;85;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;960;70
689468;COLMI 74x56 CIMENT FAC20KG 9010336 V1R;L;COLMI;415;355;X;110;110;110;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;720;20
690811;COLVA 85x62 80 SKT CONCRET MIX;C;COLVA;470;410;X;115;;115;S;N;;;2;SBK;83;;;;;;;;;SAK;90;NÃO PERFURAR;;;;;NANO PERF TOT;;60
691247;COLMI 130x92 Z 106HY;L;COLMI;675;635;C;200;200;200;S;S;64;1.00;4;SLF;90;SLF;90;SPA;10;;;;;SLF;90;NÃO PERFURAR;PERF 1 TOT;PERF 1 TOT;;;CILIN 2 TOT;1280;37
691565;COLVA 109x77 VOTTO CPIV32 50KG;L;COLVA;635;535;N;110;110;110;S;N;;;2;SAK;85;;;;;;;;;SAK;85;NÃO PERFURAR;;;;;NANO PERF TOT;;90
691734;COLMI 95X68 WHITE MASONRY N 5000291;C;COLMI;535;460;X;110;;110;S;N;;;3;SBK;83;SPA;8;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;930;15
691798;COLMI  96X71 MANSORY TYPE S 5000362;C;COLMI;580;470;X;95;;95;S;N;;;3;SBK;83;SPA;8;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;950;50
691971;COLMI 102X74 PORTLAND WHITE I GP 5000292;C;COLMI;595;500;X;110;;110;S;N;;;3;SAK;85;SPA;8;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;1010;50
691974;COLVA 80x58 KROM IMPERMEAB 25KG;L;COLVA;430;390;X;105;105;105;S;S;72;1.00;3;SBK;73;PAX;8;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;790;40
692221;COLMI  96X71 PORTLAND TYPE I 5000424;C;COLMI;580;470;X;95;;95;S;N;;;3;SAK;85;SPA;8;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;950;50
692234;COLMI 96X71 TYPE N 5000361;C;COLMI;580;470;X;95;;95;S;N;;;3;SBK;83;SPA;8;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;950;50
692317;COLVA 70x55 ARG COLANTE ACIII 20KG;C;COLVA;405;340;X;110;;110;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;70;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;690;18
692347;COLMI 89x64 RM010001865;C;COLMI;485;430;C;115;;95;S;S;16;1.50;2;SBK;83;;;;;;;;;SAK;85;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;110
692403;COLVA 101x72 5000152 TYPE II 94LBS;C;COLVA;585;495;X;95;;95;S;N;;;3;SAK;90;PAX;10;;;;;;;SAK;90;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;1000;95
693051;COLME 95x68 VE SAPP 25KG;C;COLME;505;465;C;140;;140;S;N;;;3;SDK;70;SPE;95;;;;;;;SAK;70;NÃO PERFURAR;MIC PERF TOTAL;;;;MIC PERF TOTAL;;25
693055;COLME 95x68 VE TSPP 25KG FOOD;C;COLME;505;465;C;140;;140;S;N;;;3;SDK;70;SPE;95;;;;;;;SAK;70;NÃO PERFURAR;MIC PERF TOTAL;;;;MIC PERF TOTAL;;25
693210;COLVA 80x58 KLAUKOL PORCEI 25KG;L;COLVA;430;390;X;105;105;105;S;S;72;1.00;3;SBK;73;PAX;8;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;790;40
693213;COLVA 80x58 Parex 121 GRIS 25KG;L;COLVA;430;390;X;105;105;105;S;S;72;1.00;3;SBK;73;PAX;8;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;790;40
693217;COLVA 80x58 KLAUKOL FLEX 25KG TESTE;C;COLVA;430;390;X;105;;105;S;S;72;1.00;3;SBK;73;PAX;10;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;790;40
693503;COLMI 74x56 PORINT CZA20KG9009827 RN V2;C;COLMI;415;355;X;110;;110;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;720;20
693541;COLMI 130x92  MK 6HY;L;COLMI;675;635;C;200;200;200;S;S;64;3.00;2;SLF;90;;;;;;;;;SLF;90;MIC PERF TOTAL;;;;;CILIN 3 TOT;;140
693588;COLMI 89x64 95460324 80 SKT MORT MIX S;C;COLMI;475;430;X;115;;115;S;N;;;3;SBK;90;PAX;8;;;;;;;SAK;85;NÃO PERFURAR;NÃO PERFURAR;;;;MIC PERF TOTAL;870;40
693637;COLME 95x68 VE NUTRIFOS BR 25KG;C;COLME;505;465;C;140;;140;S;;;;3;SDK;70;SPE;95;;;;;;;SAK;70;NÃO PERFURAR;MIC PERF TOTAL;;;;MIC PERF TOTAL;;25
693906;COLMI  101X76 CANUELAS PAN SALVADO 25KG;L;COLMI;580;495;N;150;150;150;S;S;68;1.00;2;SBK;73;;;;;;;;;SKP;80;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;18
694506;COLMI 64X47 6760 FIREROCK BAGS 25LBS;L;COLMI;345;305;X;90;90;90;S;N;;;4;SPB;80;SLF;80;SPA;10;;;;;SLF;80;CILIN 2 TOT;CILIN 2 TOT;NÃO PERFURAR;;;CILIN 2 TOT;620;15
694651;COLMI 130x92   MK 6 HY CE;L;COLMI;675;635;C;200;200;200;S;S;64;1.00;4;SLF;90;SLF;90;SPA;10;;;;;SLF;90;NÃO PERFURAR;PERF 1 TOT;PERF 1 TOT;;;CILIN 2 TOT;1280;33
694837;COLVA 70x55  ARGAMASSA BRANCA 20KG;L;COLVA;405;340;X;110;110;110;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;70;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;690;18
694912;COLME 109x78 BAYFER AMA 25KG 57067014 N;C;COLME;605;535;C;140;;140;S;N;;;2;SAK;75;;;;;;;;;SAK;75;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;140
695081;COLME 111X80 BAYFER AMA 25KG TESTE;C;COLME;610;545;C;145;;145;S;N;;;2;SAK;75;;;;;;;;;SAK;75;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;140
695532;COLMI 109x75  50 TARGET 1273-17K;L;COLMI;570;535;X;140;140;140;S;N;;;3;SLF;91;SLF;91;;;;;;;SLF;91;CILIN 3 TOT;MIC PERF TOTAL;;;;CILIN 3 TOT;;75
695792;COLMI 109X80 OX ZINCO 3015195 AUT HOMOL;C;COLMI;615;535;T;140;;140;S;N;;;3;SBK;83;SAK;60;;;;;;;SAK;60;MIC PERF TOTAL;MIC PERF TOTAL;;;;MIC PERF TOTAL;;110
695794;COLMI 109X80 OX ZINC APLIC AUT H 3015044;C;COLMI;615;535;T;140;;140;S;N;;;3;SBK;83;SAK;60;;;;;;;SAK;60;MIC PERF TOTAL;MIC PERF TOTAL;;;;MIC PERF TOTAL;;125
695820;COLME 109X80 OX ZINCO 3015194 MAN HOMOL;C;COLME;625;535;T;130;;130;S;N;;;3;SBK;83;SAK;60;;;;;;;SAK;60;MIC PERF TOTAL;MIC PERF TOTAL;;;;MIC PERF TOTAL;;100
695821;COLME109X80 OX ZINCO 3015193 MAN HOMOL;C;COLME;625;535;T;130;;130;S;N;;;3;SBK;83;SAK;60;;;;;;;SAK;60;MIC PERF TOTAL;MIC PERF TOTAL;;;;MIC PERF TOTAL;;100
695823;COLME 109X80 OX ZINCO 25KG 3015192 HOMOL;C;COLME;625;535;T;130;;130;S;N;;;3;SBK;83;SAK;60;;;;;;;SAK;60;MIC PERF TOTAL;MIC PERF TOTAL;;;;MIC PERF TOTAL;;100
695981;COLME 104X80 2454 01K BATORY;L;COLME;625;510;X;140;140;140;S;S;12;1.50;2;SBK;83;;;;;;;;;SHN;106;NÃO PERFURAR;;;;;MIC PERF TOTAL;;45
696126;COLMI 64X47 5008 25 LBS PRO PATCH PLUS;L;COLMI;345;305;X;90;90;90;S;N;;;4;SBK;73;SAK;60;PAX;10;;;;;SAK;60;NANO PERF TOT;CILIN 1 TOT;NÃO PERFURAR;;;CILIN 1 TOT;620;18
696462;COLMI 114x78 80077755 HI CAL SBK;C;COLMI;625;560;X;120;;105;S;S;104;1.50;2;SBK;83;;;;;;;;;SAK;90;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;160
696661;COLMI 109x102 BAKERY FLOUR 1800 08K;C;COLMI;830;535;X;145;;145;N;N;;;2;SAK;86;;;;;;;;;SAK;86;;;;;;;;54
699096;COLVA  70x58  ACIII COD 61889;C;COLVA;430;340;X;105;;105;S;S;64;1.00;2;SAK;75;;;;;;;;;SAK;75;NÃO PERFURAR;;;;;MIC PERF TOTAL;;45
699100;COLVA  70x58  ACI COD 60642;C;COLVA;430;340;X;105;;105;S;S;64;1.00;2;SAK;75;;;;;;;;;SAK;75;NÃO PERFURAR;;;;;MIC PERF TOTAL;;45
699295;COLME 111X80 BAYFERAMARE25KG 57067014 V3;C;COLME;610;545;C;145;;145;S;N;;;2;SAK;75;;;;;;;;;SAK;75;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;140
699298;COLME 111X80 KEMPARTS AMARE 80954361 V3;C;COLME;610;545;C;145;;145;S;N;;;2;SAK;75;;;;;;;;;SAK;75;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;140
699300;COLME 104x74 SEM IMPRESSÃO 80953519 V3;C;COLME;560;510;C;145;;145;S;N;;;2;SAK;75;;;;;;;;;SAK;75;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;100
699302;COLME 104x74 BAYFER AMA25KG 80953764 V3;C;COLME;560;510;C;145;;145;S;N;;;2;SAK;75;;;;;;;;;SAK;75;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;100
699376;COLMI 78X63 601002-K MEDIUM PLAIN;L;COLMI;500;380;X;90;90;90;S;N;;;3;SAK;85;PAF;8;;;;;;;SAK;85;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;770;16
699584;COLMI 74X62 5014 700 PREMIUM SET GRAY;C;COLMI;460;355;X;115;;115;S;N;;;4;SBK;73;SAK;60;PAX;10;;;;;SAK;60;NANO PERF TOT;CILIN 1 TOT;NÃO PERFURAR;;;CILIN 1 TOT;720;18
699643;COLMI  95X69 80214705 TAU MOD;C;COLMI;535;460;X;120;;120;S;N;;;3;SAK;85;PAX;8;;;;;;;SAK;75;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;930;60
699644;COLMI 95X69 80194907 PLAIN BROWN SEP WA;C;COLMI;535;460;X;120;;120;S;S;40;1.00;3;SAK;85;SPA;10;;;;;;;SAK;75;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;930;44
699646;COLMI  102x75 80194925 SEPIOGEL F BROWN;L;COLMI;600;495;X;115;115;105;S;N;;;3;SAK;85;PAX;10;;;;;;;SAK;75;MIC PERF TOTAL;NÃO PERFURAR;;;;NANO PERF TOT;1000;50
699707;COLMI 78X62 8169 705 DUSTLESS WHITE;C;COLMI;460;380;X;120;;120;S;N;;;4;SBK;73;SAK;60;PAX;10;;;;;SAK;60;NANO PERF TOT;CILIN 1 TOT;NÃO PERFURAR;;;CILIN 1 TOT;770;18
699815;COLMI 95x68 TABACO 25KG MENOR TST S IMP;C;COLMI;485;465;X;160;;160;N;N;;;3;RLF;105;SLF;80;;;;;;;RFV;91;;;;;;;;100
700198;COLMI 111x78 PVC RESIN BLUE TEST;C;COLMI;612;545;X;140;;140;N;N;;;2;SAK;70;;;;;;;;;SAK;70;;;;;;;;77
700635;COLVA 76x50 ACIII FLEX CZ 3012816 AUT;C;COLVA;370;365;X;95;;95;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;60;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;740;15
700636;COLVA 76x50 CHAPISC CONC20KG 3012249 AUT;C;COLVA;370;365;X;95;;95;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;60;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;740;15
700637;COLVA 76x50 PSP BRANCA 20KG 3012463 AUT;C;COLVA;370;365;X;95;;95;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;60;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;740;15
700638;COLVA 76x50 PSP CINZA 20KG 3012250 AUT;C;COLVA;370;365;X;95;;95;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;60;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;740;15
700639;COLVA 76x50 ACI 20KG 3012334 AUT;C;COLVA;370;365;X;95;;95;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;60;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;740;15
700641;COLVA 76x50 PORC INT CZA20KG 3012651 AUT;C;COLVA;370;365;X;95;;95;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;60;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;740;15
700642;COLVA 76x50 ACII 20KG 3012407 AUT;C;COLVA;370;365;X;95;;95;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;60;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;740;15
700644;COLVA 76X50 GRAND FORM 20KG 3012254 AUT;C;COLVA;370;365;X;95;;95;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;60;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;740;15
700645;COLVA 76x50 ACIII BCA 20KG 3012252 AUT;C;COLVA;370;365;X;95;;95;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;60;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;740;15
700807;COLMI 70x58 Super Ext 20kg 9010309 RV2;L;COLMI;425;335;X;110;110;110;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;680;20
700822;COLVA 70x56 Porpisextcza 20kg 9010301RV2;L;COLVA;415;335;X;110;110;110;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;680;20
700944;COLMI 130x92 RETROGUARD;L;COLMI;675;635;C;200;200;200;S;S;64;3.00;2;SLF;90;;;;;;;;;SLF;90;NÃO PERFURAR;;;;;CILIN 3 TOT;;100
700948;COLVA 87x64 95460693 80 SKT SAND MIX;C;COLVA;475;425;X;115;;115;S;N;;;2;SBK;90;;;;;;;;;SAK;85;NÃO PERFURAR;;;;;MIC PERF TOTAL;;60
701054;COLME 104x74 BAYFER AMA 25KG 62126515;C;COLME;560;510;C;145;;145;S;N;;;2;SAK;75;;;;;;;;;SAK;75;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;100
701055;COLME 111X80 BAYFER AMARE 25KG 62126487;S;COLME;610;545;C;145;145;145;S;N;;;2;SAK;75;;;;;;;;;SAK;75;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;140
701056;COLME 111X80 KEMPARTS AMARE 62126522;S;COLME;610;545;C;145;145;145;S;N;;;2;SAK;75;;;;;;;;;SAK;75;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;140
701057;COLME 104x74 SEM IMPRESSÃO 62126494;C;COLME;560;510;C;145;;145;S;N;;;2;SAK;75;;;;;;;;;SAK;75;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;100
701275;COLME 104x74 FERRIT AMAR 25KG 62126501;C;COLME;560;510;C;145;;145;S;N;;;2;SAK;75;;;;;;;;;SAK;75;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;100
701747;COLVA 76x50 ACII 20kg 3012407 V1;C;COLVA;370;365;X;95;;95;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;60;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;740;15
701749;COLVA 76x50 ACI 20KG 3013775;C;COLVA;370;365;X;95;;95;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;60;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;740;15
701913;COLVA 76X50 PORCELAN INT 20KG 3012651;C;COLVA;370;365;X;95;;95;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;60;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;740;15
701914;COLVA 78x51  PSP CINZA 20KG;C;COLVA;380;380;X;95;;95;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;60;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;770;15
701915;COLVA 78x51 ACIII FLEX CZA 20KG 3014760;C;COLVA;380;380;X;95;;95;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;60;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;770;15
701918;COLMI 102x75 50 DEXT33 705157;C;COLMI;570;500;T;140;;140;S;N;;;4;SAK;71;SAK;71;PAF;20;;;;;SAK;71;NÃO PERFURAR;MIC PERF TOTAL;MIC PERF TOTAL;;;NÃO PERFURAR;1010;40
701919;COLME 104X80 DDA POWDER SUGAR 2454-17K;C;COLME;625;510;X;140;;140;S;S;12;1.50;2;SBK;83;;;;;;;;;SHN;106;NÃO PERFURAR;;;;;MIC PERF TOTAL;;45
702044;COLMI  96X71 VICRON 15-15 LU-39;L;COLMI;560;470;X;115;115;115;S;N;;;2;SAK;85;;;;;;;;;SAK;85;CILIN 1 TOT;;;;;MIC PERF TOTAL;;120
